Accession	Class
RpCD00423073	2
RpCD00423082	0
RpCD00423086	2
RpCD00423087	1
RpCD00423108	0
RpCD00530731	2
RpCD00530948	1
RpCD00530949	1
RpCD00530969	0
RpCD00539876	0
RpCD00539877	0
RpCD00539878	1
RpCD00539879	1
RpCD00539880	0
RpCD00540212	2
RpCD00540213	2
RpCD00540214	2
RpCD00540215	1
RpCD00540216	2
RpCD00540217	1
RpCD00540218	0
RpCD00540219	2
RpCD00540220	2
RpCD00540221	2
RpCD00540222	2
RpCD00540223	2
RpCD00540224	1
RpCD00591493	2
RpCD00591494	1
RpCD00591508	2
RpCD00598854	1
RpCD00628016	2
RpCD00666216	2
RrCD00331591	2
RrCD00331599	0
RrCD00334707	2
RrCD00334708	2
RrCD00338283	2
RrCD00339582	0
RrCD00339583	0
RrCD00339584	0
RrCD00339585	2
RrCD00339586	0
RrCD00339587	2
RrCD00339588	2
RrCD00339589	1
RrCD00339590	2
RrCD00343742	2
RrCD00344034	0
RrCD00344690	0
RrCD00344691	2
RrCD00344693	2
RrCD00344696	2
RrCD00344698	2
RrCD00344699	2
RrCD00344702	2
RrCD00344704	0
RrCD00344707	0
RrCD00344708	1
RrCD00384624	2
RrCD00384625	1
RrCD00384626	0
RrCD00384627	2
RrCD00384929	0
RrCD00422868	2
RrCD00422869	2
RrCD00422870	2
RrCD00422871	2
RrCD00530800	0
RrCD00598725	2
RrCD00598726	2
RrCD00627981	2
RsCD00343922	2
RsCD00343923	2
RsCD00343924	2
RsCD00343925	2
RsCD00530763	2
RsCD00665640	2
RsCD00665641	2
RsCD00665642	2
RsCD00665647	2
RsCD00665669	0
RsCD00665683	0
RsCD00665684	2
RsCD00665685	1
RsCD00665686	2
RsCD00665687	2
RsCD00665688	2
RsCD00665689	2
RsCD00665705	2
RsCD00665811	2
RsCD00665812	1
RsCD00665873	2
RvCD00331593	1
RvCD00331594	0
RvCD00331941	2
RvCD00331942	1
RvCD00338959	0
RvCD00338960	1
RvCD00339100	0
RvCD00339101	2
RvCD00339102	1
RvCD00339103	2
RvCD00339104	1
RvCD00339105	2
RvCD00530830	0
RvCD00540954	1
RvCD00540955	1
SaCD00331311	2
SaCD00331312	1
SaCD00331313	0
SaCD00331314	2
SaCD00331315	2
SaCD00331316	2
SaCD00331317	2
SaCD00331318	2
SaCD00331319	2
SaCD00331320	2
SaCD00331321	2
SaCD00331322	2
SaCD00331323	2
SaCD00331324	1
SaCD00331325	1
SaCD00334988	2
SaCD00338254	0
SaCD00338255	2
SaCD00338256	0
SaCD00338257	0
SaCD00338258	0
SaCD00338259	0
SaCD00338260	0
SaCD00338261	2
SaCD00338323	2
SaCD00338324	2
SaCD00338325	2
SaCD00338326	2
SaCD00338400	2
SaCD00338401	2
SaCD00338402	2
SaCD00338593	2
SaCD00338594	2
SaCD00339563	2
SaCD00339564	2
SaCD00339565	2
SaCD00339566	1
SaCD00339847	2
SaCD00339848	2
SaCD00339849	2
SaCD00339850	1
SaCD00339851	2
SaCD00339852	1
SaCD00339853	2
SaCD00339854	2
SaCD00339855	2
SaCD00339856	2
SaCD00339857	2
SaCD00339858	2
SaCD00339859	2
SaCD00339860	2
SaCD00340061	2
SaCD00341354	1
SaCD00341355	1
SaCD00341356	1
SaCD00341357	0
SaCD00341365	0
SaCD00342549	2
SaCD00342550	1
SaCD00342551	2
SaCD00342552	0
SaCD00342553	1
SaCD00342554	2
SaCD00342555	2
SaCD00342556	2
SaCD00342557	1
SaCD00342558	1
SaCD00342559	2
SaCD00342560	2
SaCD00342561	2
SaCD00342562	1
SaCD00342563	0
SaCD00342564	2
SaCD00342565	0
SaCD00342671	2
SaCD00342672	2
SaCD00342673	0
SaCD00342674	2
SaCD00342675	0
SaCD00342676	2
SaCD00342677	2
SaCD00342678	2
SaCD00342679	2
SaCD00342680	2
SaCD00342681	2
SaCD00342682	2
SaCD00342683	2
SaCD00342684	2
SaCD00342685	0
SaCD00342686	2
SaCD00342740	0
SaCD00342741	2
SaCD00342742	1
SaCD00342743	0
SaCD00342744	2
SaCD00342745	2
SaCD00342746	2
SaCD00342747	0
SaCD00342748	2
SaCD00342749	2
SaCD00342750	0
SaCD00342751	2
SaCD00342752	2
SaCD00343467	1
SaCD00343468	2
SaCD00343469	0
SaCD00343470	2
SaCD00343471	1
SaCD00343472	0
SaCD00343473	1
SaCD00343474	1
SaCD00343475	0
SaCD00343476	2
SaCD00343507	2
SaCD00343544	0
SaCD00343561	2
SaCD00343562	2
SaCD00343563	2
SaCD00343884	2
SaCD00344045	1
SaCD00344046	2
SaCD00344047	2
SaCD00344048	2
SaCD00344049	2
SaCD00344050	2
SaCD00344051	2
SaCD00344052	1
SaCD00344220	0
SaCD00344353	0
SaCD00344354	0
SaCD00344355	0
SaCD00344392	2
SaCD00344393	2
SaCD00344394	2
SaCD00344395	2
SaCD00344396	1
SaCD00344397	2
SaCD00344515	0
SaCD00344516	0
SaCD00344517	0
SaCD00344519	0
SaCD00344520	0
SaCD00384608	0
SaCD00384609	2
SaCD00384610	1
SaCD00384611	0
SaCD00384612	2
SaCD00384613	0
SaCD00384614	2
SaCD00384615	1
SaCD00384616	1
SaCD00384617	0
SaCD00384618	1
SaCD00384619	1
SaCD00384798	2
SaCD00384799	2
SaCD00384800	2
SaCD00384926	0
SaCD00384927	2
SaCD00422965	0
SaCD00422989	1
SaCD00422990	1
SaCD00423100	1
SaCD00423111	0
SaCD00423128	2
SaCD00423130	2
SaCD00423273	2
SaCD00423274	2
SaCD00423287	0
SaCD00423288	2
SaCD00423417	2
SaCD00429622	1
SaCD00429629	2
SaCD00429630	2
SaCD00429631	2
SaCD00530775	0
SaCD00530803	0
SaCD00530859	2
SaCD00530877	0
SaCD00530899	1
SaCD00530920	2
SaCD00531010	2
SaCD00531070	1
SaCD00531102	2
SaCD00531103	2
SaCD00531175	2
SaCD00531176	2
SaCD00539616	2
SaCD00539617	2
SaCD00539645	2
SaCD00539646	2
SaCD00539647	2
SaCD00539839	2
SaCD00539840	2
SaCD00539866	2
SaCD00539867	1
SaCD00539868	2
SaCD00539869	1
SaCD00539870	2
SaCD00539871	1
SaCD00539872	1
SaCD00539873	2
SaCD00539874	2
SaCD00539875	0
SaCD00540389	2
SaCD00540390	2
SaCD00540391	2
SaCD00540438	2
SaCD00540439	2
SaCD00540615	2
SaCD00540733	2
SaCD00540784	2
SaCD00540785	1
SaCD00540786	2
SaCD00540787	2
SaCD00540788	2
SaCD00546487	1
SaCD00584284	1
SaCD00584285	2
SaCD00585190	2
SaCD00588638	0
SaCD00588639	2
SaCD00588640	2
SaCD00590186	2
SaCD00590187	1
SaCD00590188	0
SaCD00590189	2
SaCD00590190	2
SaCD00590191	2
SaCD00590192	2
SaCD00590193	2
SaCD00590532	1
SaCD00590533	0
SaCD00591091	0
SaCD00591092	2
SaCD00591412	2
SaCD00591413	2
SaCD00591414	2
SaCD00591427	2
SaCD00591428	2
SaCD00591445	2
SaCD00598690	1
SaCD00598712	0
SaCD00598723	2
SaCD00598752	0
SaCD00598753	0
SaCD00598757	2
SaCD00626505	2
SaCD00627679	2
SaCD00627715	2
SaCD00627716	2
SaCD00627745	2
SaCD00627789	2
SaCD00627898	2
SaCD00627899	2
SaCD00627900	1
SaCD00628006	2
SaCD00628103	2
SaCD00664240	2
SaCD00664241	2
SaCD00664242	1
SaCD00664243	1
SaCD00665884	0
SaCD00665951	2
SaCD00665957	0
SaCD00665969	0
SaCD00665970	0
SaCD00665971	0
SaCD00665995	2
SaCD00666005	2
SaCD00666033	2
SaCD00666034	2
SaCD00666037	2
SaCD00666069	2
SaCD00666070	2
SaCD00666110	2
SaCD00666111	2
SaCD00666128	2
SaCD00666129	1
SaCD00666166	0
SaCD00666167	0
SaCD00666225	2
SaCD00666232	2
SaCD00670613	2
ScCD00334701	0
ScCD00334702	1
ScCD00334703	0
ScCD00334704	0
ScCD00334705	0
ScCD00334706	0
ScCD00334893	2
ScCD00334894	2
ScCD00334895	2
ScCD00338265	2
ScCD00338266	2
ScCD00338267	2
ScCD00338748	2
ScCD00338749	2
ScCD00338750	2
ScCD00338753	2
ScCD00338754	2
ScCD00338756	2
ScCD00338758	2
ScCD00338763	2
ScCD00338766	2
ScCD00338770	2
ScCD00338771	1
ScCD00339956	2
ScCD00343479	1
ScCD00344035	2
ScCD00344217	2
ScCD00344218	2
ScCD00344219	2
ScCD00344461	1
ScCD00344462	1
ScCD00344463	1
ScCD00344464	2
ScCD00344465	0
ScCD00344486	0
ScCD00344487	2
ScCD00344488	2
ScCD00344489	2
ScCD00344490	1
ScCD00384755	2
ScCD00384756	2
ScCD00384757	1
ScCD00384758	2
ScCD00384759	2
ScCD00384760	1
ScCD00384761	0
ScCD00384762	0
ScCD00384777	2
ScCD00384982	2
ScCD00384983	0
ScCD00384984	2
ScCD00384985	0
ScCD00384986	0
ScCD00384987	0
ScCD00384988	2
ScCD00384989	0
ScCD00384990	2
ScCD00385039	0
ScCD00385043	2
ScCD00385045	2
ScCD00385046	2
ScCD00385049	2
ScCD00385050	2
ScCD00385051	2
ScCD00385053	2
ScCD00385054	2
ScCD00385055	2
ScCD00385058	2
ScCD00422864	2
ScCD00422865	1
ScCD00422866	1
ScCD00422867	1
ScCD00530732	0
ScCD00530802	2
ScCD00539755	1
ScCD00539756	1
ScCD00539757	1
ScCD00539758	0
ScCD00539759	2
ScCD00539760	1
ScCD00539761	1
ScCD00539762	1
ScCD00539763	0
ScCD00539764	1
ScCD00539765	0
ScCD00539841	2
ScCD00539842	2
ScCD00539843	1
ScCD00539844	1
ScCD00539845	1
ScCD00539846	0
ScCD00539847	2
ScCD00539848	2
ScCD00539849	0
ScCD00539886	2
ScCD00539887	2
ScCD00539888	1
ScCD00539889	1
ScCD00539890	1
ScCD00539891	2
ScCD00539892	0
ScCD00539893	0
ScCD00539996	2
ScCD00539998	0
ScCD00540000	0
ScCD00590325	1
ScCD00590972	0
ScCD00590973	0
ScCD00591264	0
ScCD00591265	0
ScCD00591481	2
ScCD00591482	2
ScCD00591483	2
ScCD00591507	0
ScCD00591568	0
ScCD00596654	1
ScCD00596655	1
ScCD00596656	0
ScCD00596657	0
ScCD00596658	0
ScCD00596659	1
ScCD00596660	1
ScCD00596661	1
ScCD00596662	2
ScCD00596663	1
ScCD00596664	1
ScCD00596665	1
ScCD00596666	1
ScCD00596667	1
ScCD00596668	2
ScCD00596669	1
ScCD00596670	0
ScCD00596671	1
ScCD00596672	1
ScCD00596673	0
ScCD00596674	0
ScCD00596675	0
ScCD00596676	0
ScCD00596677	0
ScCD00596678	0
ScCD00596679	0
ScCD00600586	1
ScCD00626351	2
ScCD00626352	0
ScCD00626353	2
ScCD00627731	2
ScCD00627980	2
ScCD00628061	0
ScCD00651010	0
ScCD00651011	2
ScCD00651012	2
ScCD00651013	2
ScCD00651014	1
ScCD00651015	1
ScCD00651016	1
ScCD00664237	2
ScCD00664238	2
ScCD00664239	2
ScCD00665733	1
ScCD00665734	2
ScCD00666026	2
ScCD00670602	0
ScCD00670655	0
SeCD00330993	2
SeCD00330994	2
SeCD00331059	2
SeCD00331060	1
SeCD00331061	0
SeCD00331062	0
SeCD00331063	1
SeCD00331064	2
SeCD00331065	0
SeCD00331066	0
SeCD00331067	1
SeCD00331068	0
SeCD00331069	2
SeCD00331598	0
SeCD00331665	2
SeCD00331710	0
SeCD00331711	2
SeCD00338342	1
SeCD00338343	2
SeCD00339136	0
SeCD00339137	2
SeCD00339138	1
SeCD00339139	2
SeCD00339140	2
SeCD00339141	0
SeCD00339142	2
SeCD00339143	0
SeCD00339144	2
SeCD00339145	2
SeCD00339146	1
SeCD00339147	0
SeCD00339148	2
SeCD00339149	2
SeCD00339150	0
SeCD00339151	0
SeCD00339152	2
SeCD00339153	2
SeCD00339154	2
SeCD00339155	1
SeCD00339168	2
SeCD00339169	1
SeCD00339170	2
SeCD00339171	1
SeCD00339172	2
SeCD00339173	1
SeCD00339174	2
SeCD00339175	2
SeCD00339176	1
SeCD00339177	1
SeCD00339722	2
SeCD00340048	1
SeCD00340049	2
SeCD00340067	2
SeCD00340092	0
SeCD00340093	1
SeCD00340094	2
SeCD00340095	0
SeCD00340096	0
SeCD00340097	2
SeCD00340098	2
SeCD00340099	2
SeCD00341347	1
SeCD00341348	1
SeCD00341430	2
SeCD00341431	0
SeCD00341432	2
SeCD00341433	0
SeCD00341434	0
SeCD00341435	2
SeCD00341436	2
SeCD00341437	1
SeCD00341438	1
SeCD00341439	1
SeCD00342690	0
SeCD00342691	2
SeCD00342692	1
SeCD00342693	2
SeCD00343498	2
SeCD00343499	1
SeCD00343500	2
SeCD00343501	0
SeCD00343502	0
SeCD00343503	2
SeCD00343557	1
SeCD00343910	2
SeCD00343914	2
SeCD00343916	1
SeCD00343917	2
SeCD00343918	2
SeCD00343949	1
SeCD00343950	1
SeCD00343951	0
SeCD00343952	1
SeCD00343953	2
SeCD00344033	2
SeCD00344213	2
SeCD00344214	0
SeCD00344215	2
SeCD00344216	2
SeCD00344748	2
SeCD00344749	0
SeCD00385359	0
SeCD00385360	0
SeCD00385361	0
SeCD00385362	1
SeCD00385363	1
SeCD00385601	2
SeCD00385602	2
SeCD00385603	2
SeCD00422892	2
SeCD00422893	2
SeCD00422904	1
SeCD00422905	1
SeCD00422906	2
SeCD00422924	2
SeCD00422930	2
SeCD00422931	0
SeCD00422950	2
SeCD00422964	2
SeCD00423050	2
SeCD00423299	0
SeCD00530846	2
SeCD00531028	2
SeCD00531029	2
SeCD00531030	2
SeCD00531162	0
SeCD00531210	2
SeCD00531297	0
SeCD00531298	0
SeCD00531974	1
SeCD00531975	2
SeCD00531976	0
SeCD00531977	2
SeCD00535929	2
SeCD00535937	0
SeCD00535938	2
SeCD00535982	2
SeCD00535983	0
SeCD00536108	1
SeCD00536109	1
SeCD00536110	1
SeCD00536287	1
SeCD00536288	0
SeCD00536289	0
SeCD00536393	2
SeCD00536483	0
SeCD00536484	2
SeCD00539618	0
SeCD00539974	1
SeCD00539975	1
SeCD00539980	0
SeCD00540073	0
SeCD00540074	2
SeCD00540075	2
SeCD00540076	2
SeCD00540077	2
SeCD00540078	0
SeCD00540079	2
SeCD00540080	1
SeCD00540081	2
SeCD00540082	2
SeCD00540436	2
SeCD00540437	2
SeCD00540497	2
SeCD00540731	2
SeCD00540732	2
SeCD00541058	2
SeCD00541059	2
SeCD00541060	2
SeCD00541061	2
SeCD00541062	2
SeCD00541063	2
SeCD00541064	2
SeCD00584277	2
SeCD00584278	1
SeCD00584279	0
SeCD00584280	2
SeCD00584281	1
SeCD00584282	2
SeCD00584283	1
SeCD00590174	1
SeCD00590175	1
SeCD00590176	0
SeCD00590177	2
SeCD00590178	1
SeCD00590179	1
SeCD00590180	2
SeCD00590181	0
SeCD00590182	2
SeCD00590183	2
SeCD00590184	1
SeCD00590185	2
SeCD00590194	2
SeCD00590477	2
SeCD00591274	1
SeCD00591275	2
SeCD00591276	2
SeCD00591506	0
SeCD00591567	0
SeCD00591572	0
SeCD00598795	0
SeCD00598796	1
SeCD00627770	2
SeCD00627869	2
SeCD00627943	2
SeCD00627962	2
SeCD00628018	2
SeCD00665891	2
SeCD00665892	2
SeCD00665893	0
SeCD00665894	2
SeCD00666007	0
SeCD00666072	2
SeCD00666073	0
SeCD00666074	0
SeCD00666075	2
SeCD00666107	1
SeCD00670612	2
SfCD00331668	2
SfCD00331669	2
SfCD00331709	2
SfCD00338664	2
SfCD00338665	0
SfCD00338666	2
SfCD00338667	2
SfCD00338668	1
SfCD00338671	2
SfCD00338672	0
SfCD00338673	1
SfCD00338674	2
SfCD00338676	2
SfCD00338677	2
SfCD00338678	0
SfCD00338679	2
SfCD00338680	1
SfCD00338682	0
SfCD00338683	2
SfCD00338684	2
SfCD00339969	2
SfCD00342605	0
SfCD00342606	2
SfCD00342607	0
SfCD00342608	2
SfCD00342609	2
SfCD00342610	0
SfCD00342611	2
SfCD00342612	2
SfCD00342613	2
SfCD00342614	2
SfCD00343505	0
SfCD00343506	2
SfCD00344436	2
SfCD00344437	1
SfCD00344438	1
SfCD00344439	2
SfCD00344440	2
SfCD00344441	2
SfCD00344442	2
SfCD00344558	1
SfCD00344607	1
SfCD00344608	1
SfCD00344609	1
SfCD00344610	0
SfCD00344611	2
SfCD00344612	0
SfCD00344613	0
SfCD00344614	2
SfCD00344615	2
SfCD00344616	2
SfCD00344617	2
SfCD00344619	2
SfCD00344620	0
SfCD00344621	2
SfCD00344622	2
SfCD00344623	0
SfCD00344624	2
SfCD00344625	0
SfCD00344626	0
SfCD00344627	0
SfCD00344628	0
SfCD00344629	2
SfCD00344630	0
SfCD00344631	1
SfCD00344632	0
SfCD00344633	2
SfCD00344634	2
SfCD00344635	2
SfCD00384930	2
SfCD00384931	0
SfCD00384932	1
SfCD00384933	0
SfCD00384934	2
SfCD00384935	2
SfCD00384936	2
SfCD00384937	2
SfCD00384938	2
SfCD00384939	2
SfCD00384940	2
SfCD00384941	2
SfCD00384942	2
SfCD00384943	2
SfCD00384944	2
SfCD00384945	2
SfCD00384946	2
SfCD00384947	2
SfCD00384948	2
SfCD00423460	2
SfCD00423461	2
SfCD00530925	2
SfCD00530926	2
SfCD00531027	2
SfCD00531279	1
SfCD00536285	1
SfCD00536286	1
SfCD00536368	1
SfCD00539619	1
SfCD00539620	2
SfCD00540009	2
SfCD00540010	0
SfCD00540011	2
SfCD00540117	2
SfCD00540118	0
SfCD00540119	2
SfCD00540120	0
SfCD00540121	0
SfCD00540122	2
SfCD00585205	2
SfCD00590167	2
SfCD00590168	2
SfCD00590169	2
SfCD00590170	1
SfCD00590171	2
SfCD00590172	1
SfCD00590173	2
SfCD00590195	0
SfCD00590196	1
SfCD00590344	2
SfCD00590345	2
SfCD00590346	2
SfCD00598742	1
SfCD00598860	1
SfCD00605595	1
SfCD00626493	2
SfCD00665960	2
SfCD00666139	2
SfCD00666140	2
SfCD00666187	2
SgCD00664850	0
ShCD00330995	2
ShCD00330996	2
ShCD00330997	2
ShCD00330998	2
ShCD00330999	0
ShCD00331000	2
ShCD00331001	1
ShCD00331666	1
ShCD00331667	2
ShCD00334987	2
ShCD00339178	0
ShCD00339179	2
ShCD00339180	2
ShCD00339181	1
ShCD00339182	1
ShCD00340051	2
ShCD00340068	2
ShCD00340069	2
ShCD00341340	2
ShCD00341341	2
ShCD00341342	0
ShCD00341343	1
ShCD00422894	1
ShCD00422895	2
ShCD00422896	0
ShCD00423078	2
ShCD00530905	2
ShCD00531023	2
ShCD00535931	0
ShCD00535932	2
ShCD00535933	2
ShCD00535934	2
ShCD00535935	0
ShCD00535936	2
ShCD00539621	2
ShCD00539622	2
ShCD00540103	2
ShCD00540104	1
ShCD00540105	0
ShCD00540106	2
ShCD00540107	2
ShCD00540108	2
ShCD00540109	1
ShCD00540110	0
ShCD00540111	2
ShCD00540112	2
ShCD00540254	2
ShCD00540498	2
ShCD00540602	2
ShCD00540603	2
ShCD00540604	0
ShCD00590323	2
ShCD00590324	2
ShCD00627917	2
ShCD00665859	1
ShCD00665860	2
SlCD00665327	2
SmCD00330991	1
SmCD00330992	2
SmCD00331592	0
SmCD00331940	2
SmCD00336881	2
SmCD00336882	2
SmCD00336883	2
SmCD00339156	2
SmCD00339157	2
SmCD00339158	2
SmCD00339159	2
SmCD00339160	2
SmCD00339161	2
SmCD00339162	2
SmCD00339163	2
SmCD00339164	2
SmCD00339165	2
SmCD00339166	1
SmCD00339167	1
SmCD00339720	2
SmCD00339721	0
SmCD00340050	1
SmCD00341339	1
SmCD00343694	2
SmCD00344032	2
SmCD00429628	1
SmCD00535930	2
SmCD00535980	1
SmCD00535981	2
SmCD00539623	2
SmCD00540442	2
SmCD00540443	1
SmCD00584430	0
SmCD00584431	1
SmCD00584432	1
SmCD00584433	1
SmCD00584434	1
SmCD00584435	1
SmCD00584437	1
SmCD00584438	1
SmCD00584439	2
SmCD00584440	1
SmCD00585208	0
SmCD00591277	2
SmCD00591278	2
SmCD00591371	0
SmCD00591372	0
SmCD00591373	0
SmCD00591374	0
SmCD00591480	2
SmCD00591546	2
SmCD00596647	2
SmCD00596648	2
SmCD00596649	0
SmCD00596650	0
SmCD00596651	0
SmCD00596652	2
SmCD00596653	2
SmCD00628004	2
SmCD00628104	0
SmCD00665899	0
SoCD00331039	2
SoCD00331040	2
SoCD00331663	1
SoCD00331664	0
SoCD00334741	1
SoCD00334742	0
SoCD00334743	2
SoCD00334744	1
SoCD00334745	2
SoCD00338231	0
SoCD00338305	1
SoCD00338306	1
SoCD00338307	1
SoCD00338340	2
SoCD00338341	2
SoCD00339338	1
SoCD00339339	2
SoCD00339340	2
SoCD00339717	1
SoCD00339718	2
SoCD00339719	1
SoCD00340003	1
SoCD00340004	0
SoCD00340005	1
SoCD00340006	1
SoCD00340007	2
SoCD00340008	0
SoCD00340009	2
SoCD00340010	0
SoCD00340011	1
SoCD00340012	2
SoCD00340013	0
SoCD00340014	1
SoCD00340015	2
SoCD00340016	0
SoCD00340017	1
SoCD00340018	1
SoCD00340019	0
SoCD00340020	1
SoCD00340021	2
SoCD00340022	2
SoCD00340023	1
SoCD00340024	2
SoCD00340025	2
SoCD00340026	0
SoCD00340027	0
SoCD00340028	1
SoCD00340029	1
SoCD00340030	1
SoCD00340031	1
SoCD00340032	2
SoCD00340033	2
SoCD00340087	2
SoCD00340088	2
SoCD00340089	2
SoCD00340090	0
SoCD00340091	2
SoCD00342615	0
SoCD00342616	0
SoCD00342617	2
SoCD00342618	2
SoCD00342619	0
SoCD00342620	2
SoCD00342621	2
SoCD00342622	1
SoCD00342927	2
SoCD00342928	2
SoCD00342929	2
SoCD00342930	2
SoCD00342931	1
SoCD00342932	2
SoCD00342933	2
SoCD00342934	2
SoCD00342935	0
SoCD00342936	2
SoCD00342937	1
SoCD00342938	2
SoCD00342939	2
SoCD00342940	2
SoCD00342941	0
SoCD00342942	2
SoCD00342943	2
SoCD00342944	2
SoCD00342945	2
SoCD00342946	2
SoCD00342947	2
SoCD00342948	2
SoCD00342949	2
SoCD00342950	2
SoCD00342951	2
SoCD00342952	1
SoCD00342953	2
SoCD00342954	2
SoCD00342955	0
SoCD00342956	0
SoCD00342957	2
SoCD00343495	0
SoCD00343496	1
SoCD00343497	2
SoCD00343543	1
SoCD00344136	2
SoCD00344137	2
SoCD00423149	1
SoCD00423150	1
SoCD00423151	2
SoCD00423152	2
SoCD00423153	1
SoCD00423293	0
SoCD00530988	2
SoCD00531152	1
SoCD00531153	1
SoCD00531154	2
SoCD00531155	2
SoCD00531161	2
SoCD00531972	2
SoCD00531973	2
SoCD00535928	0
SoCD00535976	1
SoCD00535977	1
SoCD00535978	1
SoCD00535979	1
SoCD00539624	2
SoCD00539671	1
SoCD00539672	0
SoCD00539673	1
SoCD00539674	2
SoCD00540012	2
SoCD00540013	2
SoCD00540070	2
SoCD00540071	1
SoCD00540072	2
SoCD00540815	2
SoCD00540816	2
SoCD00540817	1
SoCD00540818	2
SoCD00540819	0
SoCD00540820	2
SoCD00540821	2
SoCD00540822	2
SoCD00540823	2
SoCD00540824	2
SoCD00540825	2
SoCD00540826	2
SoCD00540827	1
SoCD00540828	2
SoCD00540829	2
SoCD00540830	2
SoCD00540831	1
SoCD00540832	2
SoCD00540933	2
SoCD00590339	1
SoCD00590340	1
SoCD00591479	1
SoCD00591486	2
SoCD00591538	0
SoCD00598698	1
SoCD00598699	2
SoCD00598700	0
SoCD00598760	0
SoCD00598761	2
SoCD00598762	1
SoCD00598763	1
SoCD00598764	2
SoCD00598769	2
SoCD00627678	2
SoCD00627866	1
SoCD00627867	2
SoCD00627868	2
SoCD00627942	1
SoCD00627949	2
SoCD00627956	1
SoCD00627957	2
SoCD00627979	2
SoCD00628028	2
SoCD00628046	0
SoCD00628098	2
SoCD00665597	2
SoCD00665598	2
SoCD00665601	2
SoCD00665602	2
SoCD00665889	1
SoCD00665954	1
SoCD00666165	1
SoCD00670579	2
SpCD00331996	2
SpCD00338262	2
SpCD00338263	2
SpCD00338264	1
SpCD00338580	2
SpCD00338592	2
SpCD00341412	2
SpCD00342637	2
SpCD00342638	2
SpCD00343774	1
SpCD00343775	1
SpCD00343776	0
SpCD00343892	2
SpCD00344478	0
SpCD00344479	2
SpCD00344750	1
SpCD00384620	2
SpCD00384621	1
SpCD00384622	2
SpCD00384623	1
SpCD00384710	2
SpCD00384711	2
SpCD00384713	2
SpCD00384714	2
SpCD00384718	2
SpCD00384851	2
SpCD00384852	2
SpCD00384853	1
SpCD00384854	0
SpCD00384855	2
SpCD00384856	2
SpCD00384857	0
SpCD00384858	2
SpCD00384859	2
SpCD00384860	0
SpCD00384962	2
SpCD00384963	2
SpCD00384964	2
SpCD00384965	0
SpCD00384966	0
SpCD00384967	2
SpCD00384968	2
SpCD00384969	2
SpCD00384970	2
SpCD00384971	2
SpCD00384972	0
SpCD00384973	2
SpCD00384974	2
SpCD00384975	2
SpCD00384976	2
SpCD00384977	2
SpCD00384978	0
SpCD00384979	2
SpCD00384980	2
SpCD00384981	0
SpCD00384991	2
SpCD00384992	0
SpCD00384993	1
SpCD00384994	1
SpCD00385146	2
SpCD00385147	2
SpCD00385148	1
SpCD00385149	1
SpCD00385150	1
SpCD00385151	2
SpCD00385152	2
SpCD00385153	2
SpCD00385163	1
SpCD00385165	2
SpCD00385716	2
SpCD00385717	2
SpCD00385718	2
SpCD00422945	2
SpCD00423011	2
SpCD00423462	2
SpCD00530739	2
SpCD00531283	2
SpCD00531286	2
SpCD00531313	2
SpCD00531314	2
SpCD00531967	2
SpCD00536130	0
SpCD00536356	1
SpCD00536357	1
SpCD00536358	1
SpCD00536359	1
SpCD00536360	0
SpCD00536361	1
SpCD00536362	0
SpCD00536363	2
SpCD00536364	0
SpCD00536365	2
SpCD00536366	1
SpCD00536367	0
SpCD00539625	2
SpCD00540066	2
SpCD00540067	2
SpCD00540068	2
SpCD00540069	2
SpCD00540418	2
SpCD00540421	2
SpCD00540656	2
SpCD00546509	2
SpCD00546511	2
SpCD00546513	1
SpCD00546515	2
SpCD00585193	2
SpCD00585591	2
SpCD00590142	2
SpCD00590307	2
SpCD00590341	2
SpCD00590342	2
SpCD00590343	2
SpCD00590959	2
SpCD00590960	2
SpCD00590961	2
SpCD00590962	2
SpCD00590963	2
SpCD00590964	2
SpCD00591332	0
SpCD00591549	2
SpCD00597920	2
SpCD00597921	2
SpCD00597922	2
SpCD00597923	2
SpCD00598706	2
SpCD00598707	2
SpCD00598724	0
SpCD00664214	1
SpCD00664217	2
SpCD00664218	2
SpCD00664219	1
SpCD00664220	2
SpCD00664221	2
SpCD00664222	2
SpCD00664223	2
SpCD00664976	1
SpCD00666036	2
SpCD00670576	2
SrCD00338282	1
SrCD00339567	2
SrCD00339568	0
SrCD00339569	0
SrCD00339570	2
SrCD00339571	2
SrCD00339572	2
SrCD00339573	2
SrCD00339574	2
SrCD00339575	0
SrCD00339576	2
SrCD00339577	2
SrCD00339578	0
SrCD00339579	0
SrCD00339580	2
SrCD00339581	0
SrCD00343445	0
SrCD00343446	0
SrCD00343911	2
SrCD00343912	1
SrCD00343913	2
SrCD00343915	1
SrCD00343919	0
SrCD00343920	2
SrCD00343921	0
SrCD00344745	0
SrCD00344746	0
SrCD00344747	0
SrCD00384928	2
SrCD00422970	2
SrCD00540376	0
SrCD00590314	2
SrCD00590315	2
SrCD00596921	2
SrCD00596922	2
SrCD00596923	2
SsCD00331563	2
SsCD00331990	2
SsCD00331991	2
SsCD00334830	1
SsCD00334831	0
SsCD00334832	2
SsCD00334833	0
SsCD00334840	1
SsCD00334985	1
SsCD00334986	1
SsCD00338229	0
SsCD00338230	2
SsCD00338232	0
SsCD00338590	2
SsCD00338647	1
SsCD00339183	1
SsCD00339184	2
SsCD00339185	1
SsCD00339186	2
